name,normalized_name,description,type,source,source_id,language_hint,romanized,alias_of,confidence
Pinikir,pinikir,"Elamite goddess of love, sex, and stars",fictional_character,wikidata_fictional_characters_en,Q1548272,en_romanized,true,,0.92
Mors,mors,personification of death in Roman mythology,fictional_character,wikidata_fictional_characters_en,Q1606645,en_romanized,true,,0.92
Hevajra,hevajra,deity in Vajrayana Buddhism,fictional_character,wikidata_fictional_characters_en,Q1616608,en_romanized,true,,0.92
Glory,glory,manifestation of God's presence according to the Abrahamic religions,fictional_character,wikidata_fictional_characters_en,Q2465852,en_romanized,true,,0.92
Wang Lingguan,wang lingguan,,fictional_character,wikidata_fictional_characters_en,Q2548227,en_romanized,true,,0.92
Medaurus,medaurus,illyrian deity,fictional_character,wikidata_fictional_characters_en,Q2621901,en_romanized,true,,0.92
Bel,bel,Mesopotamian god,fictional_character,wikidata_fictional_characters_en,Q2894617,en_romanized,true,,0.92
Gardener,gardener,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q3162643,en_romanized,true,,0.92
Kronos,kronos,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q3199922,en_romanized,true,,0.92
Gaea,gaea,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q3545630,en_romanized,true,,0.92
Champion of the Universe,champion of the universe,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q5070048,en_romanized,true,,0.92
Grandmaster,grandmaster,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q5595476,en_romanized,true,,0.92
Duyar Han,duyar han,"Turkish and Altai mythology, the god of suffering",fictional_character,wikidata_fictional_characters_en,Q6769199,en_romanized,true,,0.92
Obliterator,obliterator,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q7075190,en_romanized,true,,0.92
Runner,runner,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q7379906,en_romanized,true,,0.92
Tukh Manuk Shrine of Oshakan,tukh manuk shrine of oshakan,Armenian spiritual and religious heritage sites,fictional_character,wikidata_fictional_characters_en,Q7851839,en_romanized,true,,0.92
Wer,wer,Mesopotamian and Syrian deity,fictional_character,wikidata_fictional_characters_en,Q7983120,en_romanized,true,,0.92
Guan emperor,guan emperor,deification of Chinese warrior Guan Yu,fictional_character,wikidata_fictional_characters_en,Q8018344,en_romanized,true,,0.92
Huitaca,huitaca,goddess of Muisca religion,fictional_character,wikidata_fictional_characters_en,Q10526935,en_romanized,true,,0.92
Emperor Huaguang,emperor huaguang,Chinese deity,fictional_character,wikidata_fictional_characters_en,Q10566601,en_romanized,true,,0.92
Cao Đài,cao đài,chief deity of the religion Caodaism,fictional_character,wikidata_fictional_characters_en,Q10744330,en_romanized,true,,0.92
Mutō-shin,mutō-shin,,fictional_character,wikidata_fictional_characters_en,Q10854373,en_romanized,true,,0.92
Taisaijin,taisaijin,,fictional_character,wikidata_fictional_characters_en,Q10941586,en_romanized,true,,0.92
Mezulla,mezulla,minor Hittite goddess,fictional_character,wikidata_fictional_characters_en,Q11063853,en_romanized,true,,0.92
Dǒumǔ,dǒumǔ,"Taoist goddess, mother of the Beidou Stars (Big Dipper), mother of the God of Heaven",fictional_character,wikidata_fictional_characters_en,Q11080510,en_romanized,true,,0.92
Takuhadachijihime,takuhadachijihime,Japanese kami,fictional_character,wikidata_fictional_characters_en,Q11110848,en_romanized,true,,0.92
Ōbanjin,ōbanjin,,fictional_character,wikidata_fictional_characters_en,Q11176300,en_romanized,true,,0.92
Tokapcup-kamuy,tokapcup-kamuy,Ainu people's solar goddess,fictional_character,wikidata_fictional_characters_en,Q11321134,en_romanized,true,,0.92
Toshitoku-shin,toshitoku-shin,,fictional_character,wikidata_fictional_characters_en,Q11546822,en_romanized,true,,0.92
Shuimu,shuimu,goddess of Wather of Chinese,fictional_character,wikidata_fictional_characters_en,Q11548813,en_romanized,true,,0.92
Kikurihime,kikurihime,Japanese Shinto goddess,fictional_character,wikidata_fictional_characters_en,Q11619891,en_romanized,true,,0.92
Tuuletar,tuuletar,,fictional_character,wikidata_fictional_characters_en,Q11898890,en_romanized,true,,0.92
Bilulu,bilulu,mesopotamian goddess,fictional_character,wikidata_fictional_characters_en,Q11909387,en_romanized,true,,0.92
Api,api,goddess of the Scythian pantheon,fictional_character,wikidata_fictional_characters_en,Q12078889,en_romanized,true,,0.92
Stricha,stricha,"a mythical character, a proto-Ukrainian goddess of good fortune",fictional_character,wikidata_fictional_characters_en,Q12101880,en_romanized,true,,0.92
Spandaramet,spandaramet,goddess of death,fictional_character,wikidata_fictional_characters_en,Q12154947,en_romanized,true,,0.92
Ratih,ratih,Hindu lunar goddess,fictional_character,wikidata_fictional_characters_en,Q12508163,en_romanized,true,,0.92
Sunan Ambu,sunan ambu,deity in Sundanese mythology,fictional_character,wikidata_fictional_characters_en,Q12517714,en_romanized,true,,0.92
Junda,junda,Lithuanian war goddess,fictional_character,wikidata_fictional_characters_en,Q12658188,en_romanized,true,,0.92
Cerceis,cerceis,One of the Oceanids,fictional_character,wikidata_fictional_characters_en,Q12879053,en_romanized,true,,0.92
Triple Goddess,triple goddess,concept in Neopaganism,fictional_character,wikidata_fictional_characters_en,Q13623710,en_romanized,true,,0.92
Al Ana,al ana,female spirit or demon in Turkic folklore,fictional_character,wikidata_fictional_characters_en,Q15094482,en_romanized,true,,0.92
Chirakan-Ixmucane,chirakan-ixmucane,maya creator diety,fictional_character,wikidata_fictional_characters_en,Q16241997,en_romanized,true,,0.92
Frijjō,frijjō,,fictional_character,wikidata_fictional_characters_en,Q16251829,en_romanized,true,,0.92
Prudencia,prudencia,roman goddess,fictional_character,wikidata_fictional_characters_en,Q16671427,en_romanized,true,,0.92
Tusholi,tusholi,,fictional_character,wikidata_fictional_characters_en,Q16708758,en_romanized,true,,0.92
Sophia,sophia,feminine figure in Gnosticism,fictional_character,wikidata_fictional_characters_en,Q16932135,en_romanized,true,,0.92
Renenti,renenti,Egyptian goddess of nourishment,fictional_character,wikidata_fictional_characters_en,Q17010268,en_romanized,true,,0.92
Tala,tala,goddess in Tagalog mythology,fictional_character,wikidata_fictional_characters_en,Q17090147,en_romanized,true,,0.92
Thiên Y A Na,thiên y a na,Vietnamese goddess,fictional_character,wikidata_fictional_characters_en,Q17097872,en_romanized,true,,0.92
Voyager,voyager,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q85813517,en_romanized,true,,0.92
One Below All,one below all,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q125348701,en_romanized,true,,0.92
Challenger,challenger,"fictional character in Marvel Comics, introduced in 2018",fictional_character,wikidata_fictional_characters_en,Q125457383,en_romanized,true,,0.92
Abraxas,abraxas,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q125511421,en_romanized,true,,0.92
Mare Bello Fiore,mare bello fiore,Overlord character,fictional_character,wikidata_fictional_characters_en,Q127689085,en_romanized,true,,0.92
Nephelia,nephelia,Archdemon's Dilemma character,fictional_character,wikidata_fictional_characters_en,Q127948171,en_romanized,true,,0.92
Wignall Lindor,wignall lindor,fictional character from Wistoria: Wand and Sword,fictional_character,wikidata_fictional_characters_en,Q129262464,en_romanized,true,,0.92
Ellenor Ljos Alf,ellenor ljos alf,fictional character from Wistoria: Wand and Sword,fictional_character,wikidata_fictional_characters_en,Q129262490,en_romanized,true,,0.92
Filvis Challia,filvis challia,fictional character from Wistoria: Wand and Sword,fictional_character,wikidata_fictional_characters_en,Q129263230,en_romanized,true,,0.92
Lefiya Viridis,lefiya viridis,fictional character from Wistoria: Wand and Sword,fictional_character,wikidata_fictional_characters_en,Q129263281,en_romanized,true,,0.92
Demiurge Primordial,demiurge primordial,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q129514863,en_romanized,true,,0.92
Celestial Destructor,celestial destructor,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q130244614,en_romanized,true,,0.92
Mariabelle,mariabelle,"fictional character from Welcome to Japan, Ms. Elf!",fictional_character,wikidata_fictional_characters_en,Q132529309,en_romanized,true,,0.92
Sigelinde,sigelinde,fictional character,fictional_character,wikidata_fictional_characters_en,Q133846000,en_romanized,true,,0.92
Decem Hougan,decem hougan,Overlord character,fictional_character,wikidata_fictional_characters_en,Q134925496,en_romanized,true,,0.92
Shana,shana,fictional character from Shakugan no Shana,fictional_character,wikidata_fictional_characters_en,Q134978974,en_romanized,true,,0.92
Andromache,andromache,wife of Hector in Greek mythology,fictional_character,wikidata_fictional_characters_en,Q19376,en_romanized,true,,0.92
Autonoë,autonoë,mythical daughter of Cadmus,fictional_character,wikidata_fictional_characters_en,Q94072,en_romanized,true,,0.92
Sisyphus,sisyphus,king of Ephyra in Greek mythology,fictional_character,wikidata_fictional_characters_en,Q102561,en_romanized,true,,0.92
Clio,clio,"Greek mythological person, muse of history or of lyre playing, daughter of Zeus and the Titaness Mnemosyne",fictional_character,wikidata_fictional_characters_en,Q103968,en_romanized,true,,0.92
Calliope,calliope,muse of epic poetry,fictional_character,wikidata_fictional_characters_en,Q103975,en_romanized,true,,0.92
Baal,baal,Canaanite storm deity,fictional_character,wikidata_fictional_characters_en,Q590467,en_romanized,true,,0.92
Iacchus,iacchus,minor deity in connection with the Eleusinian mysteries,fictional_character,wikidata_fictional_characters_en,Q690603,en_romanized,true,,0.92
Cernunnos,cernunnos,deity,fictional_character,wikidata_fictional_characters_en,Q739737,en_romanized,true,,0.92
Athirat,athirat,Ugaritic sea and sky goddess,fictional_character,wikidata_fictional_characters_en,Q755554,en_romanized,true,,0.92
Kamrusepa,kamrusepa,Hittite goddess,fictional_character,wikidata_fictional_characters_en,Q774158,en_romanized,true,,0.92
Artume,artume,Etruscan goddess,fictional_character,wikidata_fictional_characters_en,Q781357,en_romanized,true,,0.92
Aušrinė,aušrinė,goddess,fictional_character,wikidata_fictional_characters_en,Q790027,en_romanized,true,,0.92
Ayauhteotl,ayauhteotl,,fictional_character,wikidata_fictional_characters_en,Q792826,en_romanized,true,,0.92
Ašratum,ašratum,Babylonian goddess of love,fictional_character,wikidata_fictional_characters_en,Q794840,en_romanized,true,,0.92
Nuba,nuba,drought goddess from Chinese mythology,fictional_character,wikidata_fictional_characters_en,Q797424,en_romanized,true,,0.92
Badb,badb,deity,fictional_character,wikidata_fictional_characters_en,Q798840,en_romanized,true,,0.92
Baduhenna,baduhenna,germanic pagan goddess,fictional_character,wikidata_fictional_characters_en,Q799702,en_romanized,true,,0.92
Banba,banba,Irish goddess,fictional_character,wikidata_fictional_characters_en,Q806136,en_romanized,true,,0.92
Veles,veles,"Slavic god of earth, waters and the underworld",fictional_character,wikidata_fictional_characters_en,Q824249,en_romanized,true,,0.92
Coatlicue,coatlicue,Aztec earth goddess,fictional_character,wikidata_fictional_characters_en,Q829508,en_romanized,true,,0.92
Thyia,thyia,water deity,fictional_character,wikidata_fictional_characters_en,Q949266,en_romanized,true,,0.92
Buxenus,buxenus,Gaulish nature god,fictional_character,wikidata_fictional_characters_en,Q1018287,en_romanized,true,,0.92
Aken,aken,deity,fictional_character,wikidata_fictional_characters_en,Q1070413,en_romanized,true,,0.92
Cocidius,cocidius,Romano-British deity,fictional_character,wikidata_fictional_characters_en,Q1105201,en_romanized,true,,0.92
Ebisu,ebisu,Japanese god of fishers and luck,fictional_character,wikidata_fictional_characters_en,Q1129330,en_romanized,true,,0.92
Odei,odei,,fictional_character,wikidata_fictional_characters_en,Q1141739,en_romanized,true,,0.92
Feronia,feronia,italic goddess of wilderness and liberty,fictional_character,wikidata_fictional_characters_en,Q1407528,en_romanized,true,,0.92
Comus,comus,"in Greek mythology, the god of festivity and son of Bacchus",fictional_character,wikidata_fictional_characters_en,Q1780711,en_romanized,true,,0.92
Liu Kang,liu kang,Mortal Kombat character,fictional_character,wikidata_fictional_characters_en,Q2266023,en_romanized,true,,0.92
Eilistraee,eilistraee,Fictional deity in Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q2266930,en_romanized,true,,0.92
Tia Dalma,tia dalma,character from Pirates of the Caribbean,fictional_character,wikidata_fictional_characters_en,Q2278783,en_romanized,true,,0.92
Hastur,hastur,"entity in the Cthulhu Mythos; created by A. Bierce in ""Haïta the Shepherd"" (1893); briefly mentioned in H. P. Lovecraft's ""The Whisperer in Darkness""",fictional_character,wikidata_fictional_characters_en,Q2290103,en_romanized,true,,0.92
Kratos,kratos,fictional character from video game series God of War,fictional_character,wikidata_fictional_characters_en,Q2291154,en_romanized,true,,0.92
Jabru,jabru,ancient deity in Mesopotamia,fictional_character,wikidata_fictional_characters_en,Q6110306,en_romanized,true,,0.92
Miru,miru,goddess from Polynesian mythology,fictional_character,wikidata_fictional_characters_en,Q6874740,en_romanized,true,,0.92
Nga,nga,Siberian deity,fictional_character,wikidata_fictional_characters_en,Q7021807,en_romanized,true,,0.92
Rillifane Rallathil,rillifane rallathil,fictional character from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7334292,en_romanized,true,,0.92
Rudd,rudd,fictional deity from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7376828,en_romanized,true,,0.92
Rumjal,rumjal,,fictional_character,wikidata_fictional_characters_en,Q7379308,en_romanized,true,,0.92
Sardior,sardior,deity of gem dragons (Dungeons & Dragons),fictional_character,wikidata_fictional_characters_en,Q7423813,en_romanized,true,,0.92
Sch'theraqpasstt,sch'theraqpasstt,,fictional_character,wikidata_fictional_characters_en,Q7430864,en_romanized,true,,0.92
Sealtiel,sealtiel,archon paragon in Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7440665,en_romanized,true,,0.92
Semuanya,semuanya,fictional character from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7449838,en_romanized,true,,0.92
Seonangsin,seonangsin,Korean goddess of villages and boundaries,fictional_character,wikidata_fictional_characters_en,Q7451562,en_romanized,true,,0.92
Sheela Peryroyl,sheela peryroyl,fictional deity from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7492346,en_romanized,true,,0.92
Silili,silili,divine figure in the Epic of Gilgamesh,fictional_character,wikidata_fictional_characters_en,Q7515075,en_romanized,true,,0.92
Siragle,siragle,,fictional_character,wikidata_fictional_characters_en,Q7529896,en_romanized,true,,0.92
Socothbenoth,socothbenoth,,fictional_character,wikidata_fictional_characters_en,Q7553083,en_romanized,true,,0.92
Sotillion,sotillion,fictional deity from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7563994,en_romanized,true,,0.92
Squerrik,squerrik,,fictional_character,wikidata_fictional_characters_en,Q7582233,en_romanized,true,,0.92
Ssendam,ssendam,fictional character from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7586639,en_romanized,true,,0.92
Stillsong,stillsong,,fictional_character,wikidata_fictional_characters_en,Q7617267,en_romanized,true,,0.92
Surminare,surminare,fictional deity from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7646456,en_romanized,true,,0.92
Syranita,syranita,fictional character from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7663103,en_romanized,true,,0.92
Syrul,syrul,fictional deity from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7663528,en_romanized,true,,0.92
Talisid,talisid,,fictional_character,wikidata_fictional_characters_en,Q7679559,en_romanized,true,,0.92
Telchur,telchur,,fictional_character,wikidata_fictional_characters_en,Q7695673,en_romanized,true,,0.92
Tharizdun,tharizdun,fictional deity from the Dungeons & Dragons franchise,fictional_character,wikidata_fictional_characters_en,Q7710785,en_romanized,true,,0.92
Tharzax,tharzax,,fictional_character,wikidata_fictional_characters_en,Q7710849,en_romanized,true,,0.92
Thralhavoc,thralhavoc,,fictional_character,wikidata_fictional_characters_en,Q7797113,en_romanized,true,,0.92
Torog,torog,,fictional_character,wikidata_fictional_characters_en,Q7826207,en_romanized,true,,0.92
Trishina,trishina,fictional deity from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7844036,en_romanized,true,,0.92
Turaglas,turaglas,,fictional_character,wikidata_fictional_characters_en,Q7853655,en_romanized,true,,0.92
Ugudenk,ugudenk,fictional character from Dungeons & Dragons,fictional_character,wikidata_fictional_characters_en,Q7877927,en_romanized,true,,0.92
Yeshe Walmo,yeshe walmo,deity of the Bon religion,fictional_character,wikidata_fictional_characters_en,Q8052809,en_romanized,true,,0.92
Zhang Zhung Meri,zhang zhung meri,,fictional_character,wikidata_fictional_characters_en,Q8070449,en_romanized,true,,0.92
Patollus,patollus,god of the underworld in Prussian mythology,fictional_character,wikidata_fictional_characters_en,Q10612949,en_romanized,true,,0.92
Yen-Lo,yen-lo,God of death in Chinese mythology,fictional_character,wikidata_fictional_characters_en,Q10723495,en_romanized,true,,0.92
Grid,grid,DC Comics robot,fictional_character,wikidata_fictional_characters_en,Q17994674,en_romanized,true,,0.92
Ala,ala,Luwian goddess,fictional_character,wikidata_fictional_characters_en,Q21849051,en_romanized,true,,0.92
Maliya,maliya,Hittite goddess of gardens,fictional_character,wikidata_fictional_characters_en,Q21992873,en_romanized,true,,0.92
Iyaya,iyaya,hittite and Luwian goddess,fictional_character,wikidata_fictional_characters_en,Q21995434,en_romanized,true,,0.92
Allanzu,allanzu,hurrian goddess,fictional_character,wikidata_fictional_characters_en,Q22026481,en_romanized,true,,0.92
Waka,waka,Hawaiian lizard goddess,fictional_character,wikidata_fictional_characters_en,Q25205801,en_romanized,true,,0.92
Ambikā,ambikā,one of the names of Parvati/Durga,fictional_character,wikidata_fictional_characters_en,Q25222187,en_romanized,true,,0.92
Sáráhkká,sáráhkká,sami deity for birth,fictional_character,wikidata_fictional_characters_en,Q25659075,en_romanized,true,,0.92
Samsin Halmoni,samsin halmoni,goddess in Korean mythology,fictional_character,wikidata_fictional_characters_en,Q27996068,en_romanized,true,,0.92
Chinnamunda,chinnamunda,Buddhist goddess,fictional_character,wikidata_fictional_characters_en,Q27996323,en_romanized,true,,0.92
Goddess Vishalakshi,goddess vishalakshi,Goddess Vishalakshi (Bishalakshi) is another name of Goddess Durga,fictional_character,wikidata_fictional_characters_en,Q27996600,en_romanized,true,,0.92
Bila,bila,personification of the sun among the Adnyamathanha people,fictional_character,wikidata_fictional_characters_en,Q28002565,en_romanized,true,,0.92
Merten,merten,,fictional_character,wikidata_fictional_characters_en,Q30308924,en_romanized,true,,0.92
Woden,woden,Anglo-Saxon deity,fictional_character,wikidata_fictional_characters_en,Q61354834,en_romanized,true,,0.92
Milu,milu,,fictional_character,wikidata_fictional_characters_en,Q96393257,en_romanized,true,,0.92
Njambe,njambe,,fictional_character,wikidata_fictional_characters_en,Q106578062,en_romanized,true,,0.92
Owuo,owuo,god of Death in the Ashanti mythology,fictional_character,wikidata_fictional_characters_en,Q110938043,en_romanized,true,,0.92
Eight Protectors of the Zodiac,eight protectors of the zodiac,,fictional_character,wikidata_fictional_characters_en,Q130333615,en_romanized,true,,0.92
King Hougan,king hougan,Overlord character,fictional_character,wikidata_fictional_characters_en,Q135226107,en_romanized,true,,0.92
Amelia Rosequartz,amelia rosequartz,fictional character from My Status as an Assassin Obviously Exceeds the Hero's,fictional_character,wikidata_fictional_characters_en,Q136305164,en_romanized,true,,0.92
Lapis Fulgor,lapis fulgor,fictional character from Let This Grieving Soul Retire!,fictional_character,wikidata_fictional_characters_en,Q136915689,en_romanized,true,,0.92
Kris Argent,kris argent,fictional character from Let This Grieving Soul Retire!,fictional_character,wikidata_fictional_characters_en,Q136915737,en_romanized,true,,0.92
devil,devil,mythical personification of evil,fictional_character,wikidata_fictional_characters_en,Q6674,en_romanized,true,,0.92
Asterios,asterios,King of Crete and husband of Europa,fictional_character,wikidata_fictional_characters_en,Q23162,en_romanized,true,,0.92
Minos,minos,"Greek mythology character, son of Zeus and Europa, king of Crete",fictional_character,wikidata_fictional_characters_en,Q23168,en_romanized,true,,0.92
Messapus,messapus,ninth king of Sicyon,fictional_character,wikidata_fictional_characters_en,Q43985,en_romanized,true,,0.92
Geryon,geryon,mythical king of far western Mediterranean,fictional_character,wikidata_fictional_characters_en,Q86805,en_romanized,true,,0.92
Polyhymnia,polyhymnia,"Muse of sacred-poetry, sacred hymn and eloquence as well as muse of agriculture, geometry rhetoric, and pantomime in Greek mythology",fictional_character,wikidata_fictional_characters_en,Q104425,en_romanized,true,,0.92
Thalia,thalia,Muse of comedy in Greek mythology,fictional_character,wikidata_fictional_characters_en,Q108019,en_romanized,true,,0.92
Psamathe,psamathe,mythical daughter of Crotopus,fictional_character,wikidata_fictional_characters_en,Q129168,en_romanized,true,,0.92
Minotaur,minotaur,creature of Greek mythology with the head and tail of a bull and the body of a man,fictional_character,wikidata_fictional_characters_en,Q129866,en_romanized,true,,0.92
Xochipilli,xochipilli,"Aztec deity of art, games and flowers",fictional_character,wikidata_fictional_characters_en,Q149197,en_romanized,true,,0.92
Antichrist,antichrist,"imposter, anti-messiah, and enemy of Christ",fictional_character,wikidata_fictional_characters_en,Q174546,en_romanized,true,,0.92
Leviathan,leviathan,sea monster referenced in the Tanakh,fictional_character,wikidata_fictional_characters_en,Q192677,en_romanized,true,,0.92
Abaddon,abaddon,place of destruction and angel of the abyss in the Hebrew Bible,fictional_character,wikidata_fictional_characters_en,Q276765,en_romanized,true,,0.92
Behemoth,behemoth,biblical creature,fictional_character,wikidata_fictional_characters_en,Q378477,en_romanized,true,,0.92
Agave,agave,daughter of Cadmus in Greek mythology,fictional_character,wikidata_fictional_characters_en,Q381459,en_romanized,true,,0.92
Hymen,hymen,Greek god of marriage ceremonies,fictional_character,wikidata_fictional_characters_en,Q506770,en_romanized,true,,0.92
Maria Kannon,maria kannon,,fictional_character,wikidata_fictional_characters_en,Q847111,en_romanized,true,,0.92
Fulla,fulla,Norse deity,fictional_character,wikidata_fictional_characters_en,Q847429,en_romanized,true,,0.92
Ninsun,ninsun,Sumerian goddess,fictional_character,wikidata_fictional_characters_en,Q848327,en_romanized,true,,0.92
Tlazolteotl,tlazolteotl,goddess of sex in Aztec mythology,fictional_character,wikidata_fictional_characters_en,Q850249,en_romanized,true,,0.92
Chicomecoatl,chicomecoatl,aztec deity,fictional_character,wikidata_fictional_characters_en,Q872943,en_romanized,true,,0.92
Devana,devana,deity,fictional_character,wikidata_fictional_characters_en,Q920598,en_romanized,true,,0.92
Mari,mari,Basque goddess,fictional_character,wikidata_fictional_characters_en,Q2087837,en_romanized,true,,0.92
Voltumna,voltumna,Etruscan deity,fictional_character,wikidata_fictional_characters_en,Q2119919,en_romanized,true,,0.92
Ragana,ragana,mythical witch in Lithuanian and Latvian religion,fictional_character,wikidata_fictional_characters_en,Q2127191,en_romanized,true,,0.92
Anund Uppsale,anund uppsale,semi-legendary Swedish king,fictional_character,wikidata_fictional_characters_en,Q2170784,en_romanized,true,,0.92
Hermanubis,hermanubis,Greco-Egyptian divinity,fictional_character,wikidata_fictional_characters_en,Q2319713,en_romanized,true,,0.92
Randver,randver,legendary Danish king,fictional_character,wikidata_fictional_characters_en,Q2335581,en_romanized,true,,0.92
Sugaar,sugaar,Basque deity,fictional_character,wikidata_fictional_characters_en,Q2339241,en_romanized,true,,0.92
Shulamite,shulamite,biblical character,fictional_character,wikidata_fictional_characters_en,Q2364291,en_romanized,true,,0.92
Erlik,erlik,god of death in Turkic and Mongolic mythology,fictional_character,wikidata_fictional_characters_en,Q2366098,en_romanized,true,,0.92
Agne,agne,mythological Swedish king,fictional_character,wikidata_fictional_characters_en,Q2436711,en_romanized,true,,0.92
Sigurd Hring,sigurd hring,King of the Swedes and Denmark,fictional_character,wikidata_fictional_characters_en,Q2498418,en_romanized,true,,0.92
Tu Er Shen,tu er shen,Chinese deity of homosexual love and sex,fictional_character,wikidata_fictional_characters_en,Q2517733,en_romanized,true,,0.92
Eate,eate,,fictional_character,wikidata_fictional_characters_en,Q2582586,en_romanized,true,,0.92
Erik Björnsson,erik björnsson,semi-legendary Swedish king,fictional_character,wikidata_fictional_characters_en,Q2600794,en_romanized,true,,0.92
Eadgils,eadgils,semi-legendary Swedish king,fictional_character,wikidata_fictional_characters_en,Q2608009,en_romanized,true,,0.92
Anund,anund,semi-legendary Swedish king,fictional_character,wikidata_fictional_characters_en,Q2626721,en_romanized,true,,0.92
Selvans,selvans,Etruscan god of boundaries,fictional_character,wikidata_fictional_characters_en,Q2704083,en_romanized,true,,0.92
Olof (I) of Sweden,olof (i) of sweden,politician,fictional_character,wikidata_fictional_characters_en,Q2712699,en_romanized,true,,0.92
Eysteinn Beli,eysteinn beli,Semi-legendary king of Sweden,fictional_character,wikidata_fictional_characters_en,Q2727075,en_romanized,true,,0.92
Emund Eriksson,emund eriksson,Swedish king,fictional_character,wikidata_fictional_characters_en,Q3053434,en_romanized,true,,0.92
Yandi,yandi,"legendary ruler in prehistoric China, later venerated as a fire god",fictional_character,wikidata_fictional_characters_en,Q3056696,en_romanized,true,,0.92
Sveigðir,sveigðir,mythological Swedish king,fictional_character,wikidata_fictional_characters_en,Q3133999,en_romanized,true,,0.92
Nun,nun,human biblical character,fictional_character,wikidata_fictional_characters_en,Q3344859,en_romanized,true,,0.92
Pèdauca,pèdauca,French mythical queen,fictional_character,wikidata_fictional_characters_en,Q3423848,en_romanized,true,,0.92
Weebo,weebo,character from Flubber,fictional_character,wikidata_fictional_characters_en,Q26832836,en_romanized,true,,0.92
Ultron,ultron,fictional character from 2015 film 'Avengers: Age of Ultron',fictional_character,wikidata_fictional_characters_en,Q27101591,en_romanized,true,,0.92
Baymax,baymax,character from Disney's Big Hero 6,fictional_character,wikidata_fictional_characters_en,Q28019559,en_romanized,true,,0.92
Beerbot 5000,beerbot 5000,fictional character from 2017 film 'Thor: Ragnarok',fictional_character,wikidata_fictional_characters_en,Q42272028,en_romanized,true,,0.92
Norm,norm,character from 'Phineas and Ferb',fictional_character,wikidata_fictional_characters_en,Q47017713,en_romanized,true,,0.92
Queen Vexus,queen vexus,main antagonist of My Life As a Teenage Robot.,fictional_character,wikidata_fictional_characters_en,Q47919497,en_romanized,true,,0.92
GIR,gir,character from Invader Zim,fictional_character,wikidata_fictional_characters_en,Q50805069,en_romanized,true,,0.92
Killgore,killgore,Fictional robot from animated series My Life as A Teenage Robot.,fictional_character,wikidata_fictional_characters_en,Q50807740,en_romanized,true,,0.92
T.O.M.,t.o.m.,fictional host of the programming block Toonami.,fictional_character,wikidata_fictional_characters_en,Q50813723,en_romanized,true,,0.92
Armagedroid,armagedroid,robotic antagonist of My Life As A Teenage Robot.,fictional_character,wikidata_fictional_characters_en,Q50824746,en_romanized,true,,0.92
Scaramouche the Merciless,scaramouche the merciless,recurring character of the fifth season of Samurai Jack.,fictional_character,wikidata_fictional_characters_en,Q51078968,en_romanized,true,,0.92
Blue Senturion,blue senturion,Power Rangers character,fictional_character,wikidata_fictional_characters_en,Q51844486,en_romanized,true,,0.92
Phineas T. Ratchet,phineas t. ratchet,main antagonist of the 2005 film Robots,fictional_character,wikidata_fictional_characters_en,Q51865821,en_romanized,true,,0.92
Madame Gasket,madame gasket,overarching antagonist of the 2005 film Robots,fictional_character,wikidata_fictional_characters_en,Q51865938,en_romanized,true,,0.92
Wonderbot,wonderbot,fictional robotic invention from the 2005 film Robots,fictional_character,wikidata_fictional_characters_en,Q51866112,en_romanized,true,,0.92
Bigweld,bigweld,central character of the 2005 film Robots,fictional_character,wikidata_fictional_characters_en,Q51866173,en_romanized,true,,0.92
Goddard,goddard,fictional robotic dog,fictional_character,wikidata_fictional_characters_en,Q52229002,en_romanized,true,,0.92
NOS-4-A2,nos-4-a2,fictional robotic vampire from Toy Story,fictional_character,wikidata_fictional_characters_en,Q53777638,en_romanized,true,,0.92
Shellshock,shellshock,character from Ratchet: Deadlocked,fictional_character,wikidata_fictional_characters_en,Q54228805,en_romanized,true,,0.92
